sequence	d.gRodon	metadata_NSTI
640753050	0.904186429711729	0.124423
640753051	6.81728673761644	2e-06
640753052	1.89387496802484	3e-06
640753055	2.28431106754167	0.071826
640753056	1.816609325995	0.026558
640753057	9.41471625366381	0.005387
640753059	10.7795087656675	0.011858
640963003	0.38899162803789	0.004974
640963004	0.422785207160407	3e-06
640963006	0.40133550090688	4e-06
640963009	0.913651193439016	0.001563
640963020	0.526127553755372	2e-06
640963021	0.25647356576498	3e-06
640963025	1.97442694099708	0.104032
640963026	4.78463224821737	0.218215
640963027	5.14642503303172	0.014493
640963029	3.57454041621997	0.1176
640963030	15.6821950129685	0.110594
640963031	1.87425579691216	3e-06
640963033	1.04609749068175	0.043206
640963035	6.67677403927066	0.005972
640963036	1.816609325995	0.043646
640963037	4.63747135150275	0.131705
640963038	0.60870269191885	0.011181
640963039	5.36531735547304	0.269115
640963040	8.57245601599711	0.900074
640963044	4.26679434485442	0.009359
640963047	3.64976661322393	3e-06
640963054	0.59615657775001	0.001506
640963056	0.469185081438994	2e-06
640963060	4.00836317987244	3e-06
641228474	8.57245601599711	0.018782
641228475	5.53557499230655	0.284517
641228476	10.7795087656675	0.049285
641228477	2.16841817308698	0.001493
641228478	8.48365158895031	2e-06
641228479	2.43158743544424	0.049625
641228480-cluster	2.21405252986622	6e-06
641228482-cluster	2.75523840876118	2e-06
641228483	10.2326180687724	0.284909
641228485	10.1266155669118	0.137742
641228486	3.84483139461177	0.056017
641228487	13.1378818284273	0.001712
641228488	3.68797132136683	0.218506
641228489	4.98813647845834	0.001672
641228492	6.96075652546087	0.0201
641228495	2.30822257939748	0.001478
641228496	1.91369950698313	0.032042
641228497-cluster	4.78463224821737	0.001948
641228499	7.96981384889669	0.016385
641228500	10.1266155669118	0.282154
641228501	6.07945584744788	0.034354
641228502	2.58835915135382	0.138361
641228503	6.47141655225667	0.00354
641228504	4.68601506902794	3e-06
641228507	2.75523840876118	0.007856
641228508	1.49051090648306	0.165525
641228509	26.1220023842001	0.013826
641228511	6.96075652546087	0.949328
641380424	3.46459830453738	0.009768
641380432	2.40639795315167	3e-06
641380434	1.38572824897003	0.075873
641380439	3.25475454276435	0.044683
641380442	17.4032861597028	0.156483
641380451	0.60870269191885	0.053748
641522601	2.12372439675493	0.118319
641522602	2.48276018890398	4e-06
641522603	3.64976661322393	0.003193
641522604	0.577820594541123	5e-06
641522605	1.23575170451464	0.003138
641522606	10.5573297783662	0.050388
641522607	2.87242665697277	2e-06
641522608	4.58943051168419	0.003291
641522609	4.58943051168419	0.001647
641522610	11.8386161670888	0.6217
641522611	9.22066732542045	1.137193
641522612	3.39318865504023	0.010161
641522617	4.13556058449183	0.0034
641522618	3.42870757884482	0.001665
641522619	4.7350669282391	0.001698
641522620	0.876376374750212	0.005148
641522622	7.96981384889669	2e-06
641522623	1.31542431358105	0.001585
641522624	1.38572824897003	0.001569
641522626	0.339741437447655	0.0032
641522627	3.64976661322393	0.001718
641522628	3.05762059623812	0.010034
641522630	0.962482033654166	0.187084
641522631	7.56547102171432	0.075679
641522632	10.3397301743626	0.585185
641522633	1.34310741603199	0.000757
641522635	4.09271917620256	0.084185
641522636	0.393063480623031	0.041287
641522637	2.58835915135382	0.029398
641522638	8.48365158895031	0.002007
641522639	13.8400467387742	0.010045
641522640	5.36531735547304	0.001999
641522643	3.57454041621997	0.199461
641522645	1.50611314635223	5e-06
641522646	1.68890200630161	0.004721
641522647	6.07945584744788	0.035073
641522648	0.904186429711729	0.106827
641522649	0.904186429711729	0.123225
641522650	1.17305672225127	0.001572
641522651	0.615074416786489	0.002295
641522652	0.479059080683063	3e-06
641522653	6.14309384432084	3e-06
641522654	4.7350669282391	2e-06
641522656-cluster	12.601887165884	0.08118
641522657	16.1798381692576	0.128501
641522659	7.96981384889669	3e-06
641522660	8.39576711136122	2e-06
641522661	1.65409165032266	3e-06
641736113	1.5378092949658	2e-06
641736116-cluster	1.44466727416572	0.00157
641736118	4.78463224821737	2e-06
641736119-cluster	5.53557499230655	6e-06
641736123	4.26679434485442	0.003316
641736125	7.33277988854755	3e-06
641736127	4.26679434485442	0.016298
641736132	5.09311180219742	0.017068
641736133	1.72444494616317	0.289361
641736137	4.7350669282391	3e-06
641736143	1.17305672225127	0.006704
641736144	1.47507029450322	0.024008
641736145	1.17305672225127	0.00502
641736146	1.17305672225127	0.001672
641736147	5.53557499230655	0.046363
641736148	5.71123541540219	0.003369
641736153	1.38572824897003	3e-06
641736154	4.58943051168419	0.00699
641736155	2.05840502205949	0.025945
641736158-cluster	1.1853359429407	3e-06
641736163	1.37137310932711	0.014259
641736169	2.12372439675493	0.134559
641736171	1.52187870598502	2e-06
641736172	1.65409165032266	0.011139
641736173	2.05840502205949	0.001497
641736179	5.65207115864219	0.001575
641736183	0.589980827974394	5e-06
641736184	1.14887857459516	0.001716
641736189-cluster	1.85483986618317	2e-06
641736193	4.68601506902794	0.46853
641736196	1.22295021309995	0.001551
641736197	1.97442694099708	0.013693
641736204	0.661583630989974	3e-06
641736205	6.7466645913356	0.135927
641736214	1.44466727416572	0.009447
641736220-cluster	1.44466727416572	3e-06
641736226	1.44466727416572	7e-06
641736227	2.43158743544424	0.064928
641736240	15.3589656077715	3e-06
641736243	1.83562507041489	4e-06
641736244	1.68890200630161	3e-06
641736247	1.65409165032266	0.00318
641736249	4.40219254665294	0.19725
641736250	1.60321676634378	3e-06
641736251-cluster	1.55390664077436	5e-06
641736263	3.22103764625199	3e-06
641736264-cluster	0.577820594541123	3e-06
641736268	11.59460766835	1.24462
641736270	2.43158743544424	0.01212
641736271	5.65207115864219	2e-06
641736272	0.589980827974394	4e-06
641736274	0.615074416786489	0.001517
642487181	6.96075652546087	0.787729
642555101	20.9911001821123	3e-06
642555102	3.39318865504023	2e-06
642555104	2.8132223964061	0.007145
642555106	9.03061798521967	0.336598
642555107	2.28431106754167	3e-06
642555112	4.26679434485442	0.036595
642555113	3.25475454276435	0.004995
642555115	6.96075652546087	1.707654
642555116	10.1266155669118	2e-06
642555119	8.75286333833175	0.303093
642555120	10.0217111740908	0.081805
642555121	10.0217111740908	0.001633
642555122	1.12519876841988	1.533151
642555123	7.64466419842346	0.920213
642555124	16.5203428361204	0.010085
642555125-cluster	3.7265759454164	0.001668
642555126	1.17305672225127	0.010104
642555127	11.7159766896994	0.749062
642555128	1.816609325995	0.035622
642555129	15.3589656077715	0.02708
642555130	15.3589656077715	0.034483
642555131	4.4948366813398	0.00175
642555132	6.96075652546087	0.015452
642555133	5.59351980067264	0.009993
642555134	5.09311180219742	2e-06
642555135	1.10200703229213	0.006045
642555137	5.14642503303172	0.00369
642555138	11.121574959906	0.032129
642555139	6.40437737024957	0.001969
642555140	8.30879305322065	0.003653
642555142	7.64466419842346	0.628995
642555143	3.46459830453738	0.001597
642555144	12.867093859942	2e-06
642555146	10.0217111740908	0.039011
642555148	8.05323957013243	2e-06
642555149	10.0217111740908	0.092409
642555150	1.14887857459516	2e-06
642555151	5.83142835504431	4e-06
642555152	2.50874900913764	0.044978
642555154	0.89481971407222	0.001572
642555155	0.831914043789823	3e-06
642555156	1.12519876841988	0.001588
642555157	0.773430631188439	0.001585
642555159	0.89481971407222	3e-06
642555160	2.10172415226173	4e-06
642555161	7.48709822888006	2e-06
642555162	5.09311180219742	0.003133
642555163	0.781526680789603	0.003768
642555164-cluster	0.554246874010964	6e-06
642555165	5.71123541540219	0.063725
642555167	0.89481971407222	0.001552
642555168	7.18164223977737	0.071939
642555169	6.27237524386797	0.001562
642555170	11.2379924107899	3e-06
642555171	2.10172415226173	2e-06
642555172	11.7159766896994	0.98498
642791603	3.64976661322393	0.003048
642791604	1.97442694099708	0.0401
642791609	2.87242665697277	2e-06
642791613	3.39318865504023	0.322597
642791615	4.98813647845834	2e-06
642791616	1.47507029450322	3e-06
642791618	8.57245601599711	0.26056
642791621	3.35803768152573	2e-06
642791631	2.21405252986622	0.000856
642979301	2.50874900913764	0.042866
642979303	7.88725235762742	0.135468
642979305	3.35803768152573	0.094312
642979306	1.52187870598502	0.018479
642979308	5.83142835504431	2e-06
642979312	0.942644090369215	2e-06
642979314	4.44827343325658	0.038394
642979317	1.55390664077436	0.001584
642979321	1.58660860339709	0.374411
642979322	1.31542431358105	0.00314
642979323	2.38146941562667	0.042158
642979325	5.3097365589326	3e-06
642979329	2.6428311653093	2e-06
642979330	5.89247007139775	0.003512
642979331	4.93646300224871	0.001762
642979334	1.35716667851966	0.004707
642979336	12.7338000995708	0.016895
642979337	1.97442694099708	0.225318
642979338	1.42970156896803	0.096947
642979339-cluster	0.876376374750212	3e-06
642979342-cluster	0.876376374750212	3e-06
642979344	1.04609749068175	3e-06
642979351	1.06811261060103	0.259621
642979355	4.58943051168419	0.044808
642979357	11.121574959906	2e-06
642979358	1.58660860339709	0.006296
642979359	1.72444494616317	0.289246
642979360	3.80500172987475	0.24657
642979363	15.3589656077715	0.003277
642979366	1.1853359429407	0.123184
643348501	20.9911001821123	2e-06
643348502	3.25475454276435	4e-06
643348503	2.19111655142558	0.00159
643348504	6.14309384432084	3e-06
643348505	8.48365158895031	0.108274
643348506	1.38572824897003	0.006411
643348507	14.4287039044576	0.009193
643348508	1.09059103868171	0.003008
643348509	2.40639795315167	2e-06
643348511	1.63695646047558	0.001497
643348512	1.91369950698313	4e-06
643348513	1.60321676634378	3e-06
643348514	1.09059103868171	2e-06
643348515	2.50874900913764	0.001615
643348516-cluster	2.50874900913764	2e-06
643348523	2.05840502205949	2e-06
643348524	5.77101898660103	0.45248
643348525	6.7466645913356	0.266446
643348526	4.93646300224871	0.037334
643348527	7.64466419842346	1.92628
643348528	3.96683944444355	0.040369
643348529	6.33803266554707	0.024761
643348530	11.7159766896994	0.127135
643348531	13.2754054002229	2e-06
643348532	12.7338000995708	2e-06
643348533	8.57245601599711	0.309798
643348534	8.57245601599711	0.238292
643348535-cluster	8.57245601599711	0.20074
643348537	9.61284894127334	0.04362
643348538	7.2568176070908	0.002985
643348539	10.5573297783662	0.017752
643348541	6.60760750263613	0.069265
643348542	11.7159766896994	0.912556
643348543	11.7159766896994	0.899036
643348545	1.77916676445109	4e-06
643348548	1.77916676445109	0.003141
643348554	15.3589656077715	0.004547
643348555	4.22259344998669	0.09758
643348556	0.885550030813411	0.017564
643348557	5.83142835504431	0.403278
643348558	5.53557499230655	3e-06
643348559	5.47823045012995	0.005354
643348560	1.42970156896803	0.003188
643348561	2.33238439008839	3e-06
643348562	1.7977905708959	0.130002
643348563	4.78463224821737	0.003921
643348564	13.8400467387742	0.062002
643348565	10.3397301743626	0.073062
643348566	14.4287039044576	0.079283
643348569	10.8923455659232	3e-06
643348570	4.05032157383191	3e-06
643348571	10.3397301743626	0.108676
643348574	3.39318865504023	0.001573
643348575	0.904186429711729	0.0902
643348576	0.474096376050664	4e-06
643348577	0.806326870038024	3e-06
643348581	7.96981384889669	0.003534
643348582	11.2379924107899	0.00369
643348583	6.96075652546087	0.994484
643348584	10.8923455659232	0.009268
643348585	9.51326679807841	2e-06
643348587	2.01597875262562	0.006548
643692001	11.59460766835	0.165727
643692002	7.64466419842346	0.003441
643692003-cluster	7.18164223977737	0.255821
643692006	1.55390664077436	0.001497
643692010	8.57245601599711	0.003356
643692011	3.32325084660317	0.407664
643692014	3.61195767814896	2e-06
643692015	10.1266155669118	0.137742
643692016	3.7265759454164	0.001677
643692017	5.47823045012995	2e-06
643692019	1.23575170451464	0.010741
643692020	3.68797132136683	0.177409
643692021	7.64466419842346	0.712315
643692022	1.26175809704274	0.001873
643692023	0.682577666965345	0.005922
643692024	9.71347348172818	0.118454
643692025	7.64466419842346	0.003696
643692026	2.58835915135382	0.003455
643692029	5.36531735547304	0.255318
643692032	4.93646300224871	0.003928
643692035	1.0792933064855	2e-06
643692037	2.45704059399923	2e-06
643692038	0.831914043789823	0.00149
643692039	0.831914043789823	2e-06
643692041	0.583869054487416	3e-06
643692042	0.59615657775001	3e-06
643692043	0.542823161496824	4e-06
643692044	10.4479634986953	0.003747
643692045-cluster	10.4479634986953	3e-06
643692049	10.1266155669118	0.015348
643692051	9.71347348172818	2e-06
643692052	0.972557019012219	0.243638
643692053	0.464324664277525	4e-06
643692055	4.17885044433254	3e-06
643886002	1.65409165032266	0.096739
643886007	1.55390664077436	0.108703
643886009	2.72669613711689	0.051581
643886010	2.16841817308698	2e-06
643886014	2.19111655142558	2e-06
643886015	4.35658902461379	0.085399
643886018	2.58835915135382	0.001639
643886019	0.765418450789384	0.045254
643886021	2.58835915135382	0.001636
643886026	1.91369950698313	0.003019
643886035	2.56154562778504	2e-06
643886036-cluster	1.5378092949658	3e-06
643886038	1.85483986618317	0.004947
643886040	4.40219254665294	2e-06
643886044-cluster	1.87425579691216	0.031925
643886046	2.16841817308698	0.002954
643886047	2.6428311653093	2e-06
643886051	5.14642503303172	3e-06
643886054	2.58835915135382	0.004701
643886055	1.32919379730703	0.099527
643886056	6.07945584744788	0.670105
643886057	1.26175809704274	0.050221
643886058	1.38572824897003	0.003479
643886061	1.34310741603199	0.000747
643886067	1.72444494616317	3e-06
643886068	1.55390664077436	0.003317
643886070	1.72444494616317	0.247824
643886074	1.89387496802484	0.016433
643886079	3.68797132136683	0.218537
643886088	1.67140620641323	0.001765
643886089	1.32919379730703	3e-06
643886097	1.61999877876782	0.145134
643886102	2.38146941562667	0.003266
643886103	2.12372439675493	0.329301
643886108-cluster	3.96683944444355	0.310586
643886109	1.09059103868171	0.001488
643886110	1.85483986618317	0.319822
643886111	3.35803768152573	0.00159
643886112	1.55390664077436	0.007059
643886113	3.02594586443795	0.050566
643886116	1.97442694099708	0.153466
643886117	1.22295021309995	0.011094
643886118	3.68797132136683	0.289402
643886120	2.30822257939748	3e-06
643886126	1.67140620641323	0.001764
643886127	4.35658902461379	2e-06
643886135	1.50611314635223	0.009577
643886137	1.35716667851966	0.001798
643886141	3.53751076998723	2e-06
643886142	7.48709822888006	0.011352
643886144	2.61545335118243	0.001889
643886147	1.35716667851966	0.001798
643886148-cluster	5.77101898660103	0.150105
643886165	1.63695646047558	2e-06
643886166	1.27496581823505	3e-06
643886173	1.91369950698313	4e-06
643886176	1.16090470538253	0.00372
643886177	1.85483986618317	0.003301
643886183	10.3397301743626	0.694129
643886192	1.77916676445109	3e-06
643886193	3.15464808269573	0.131054
643886196	12.867093859942	0.233519
643886197	1.06811261060103	0.192621
643886198	1.05704773861698	0.00797
643886199	1.97442694099708	0.239365
643886201	2.50874900913764	0.005817
643886203	2.28431106754167	0.346249
643886206	5.14642503303172	0.335718
643886207	1.24868719826292	0.22296
643886208	86.514159509588	2e-06
643886212	0.932878981257185	0.413004
643886213	2.72669613711689	0.034529
643886214-cluster	1.72444494616317	0.004745
643886218	2.6428311653093	2e-06
644736328	8.30879305322065	2e-06
644736333	7.2568176070908	0.033447
644736334	3.15464808269573	0.040908
644736336	14.8865700224492	2e-06
644736342	9.12514789933123	4e-06
644736343	9.12514789933123	2e-06
644736345	1.24868719826292	0.129631
644736352	9.03061798521967	0.404306
644736353	8.39576711136122	0.112865
644736354	1.85483986618317	0.058659
644736355	1.50611314635223	0.003187
644736359-cluster	1.77916676445109	0.001569
644736364	1.85483986618317	2e-06
644736366	1.72444494616317	0.163204
644736367	0.62151283903912	0.128492
644736368	1.30179747171997	0.027095
644736369	5.77101898660103	0.003147
644736370	2.14595493348569	0.086153
644736371	15.3589656077715	0.036062
644736374	5.83142835504431	2e-06
644736375	5.95415075489759	0.05794
644736379	11.7159766896994	0.217655
644736383	4.54188734012395	0.001568
644736385	6.01647709406828	0.170298
644736386	4.78463224821737	0.001949
644736388	3.96683944444355	0.04441
644736389-cluster	3.53751076998723	0.09395
644736390	8.6621900222682	0.015249
644736394	2.6704955625274	0.003175
644736396	3.02594586443795	0.017086
644736397	2.45704059399923	0.054134
644736401	10.8923455659232	3e-06
644736402	6.81728673761644	0.00711
644736403	6.81728673761644	0.001772
644736406	0.885550030813411	0.05733
644736407-cluster	0.734191179179472	3e-06
644736410	6.67677403927066	2e-06
644736411	2.07995181434553	0.013267
644736412	4.26679434485442	0.014653
644736413	4.13556058449183	2e-06
645058703	1.47507029450322	0.015434
645058705	4.26679434485442	0.375179
645058707-cluster	0.583869054487416	3e-06
645058708	5.71123541540219	0.079571
645058710-cluster	3.46459830453738	0.001597
645058712	2.10172415226173	0.002958
645058719	0.831914043789823	0.001748
645058720	2.72669613711689	0.004991
645058731-cluster	3.46459830453738	3e-06
645058736-cluster	5.77101898660103	0.00168
645058740	3.46459830453738	0.001598
645058746	0.354191622147744	2e-06
645058748	0.913651193439016	0.006374
645058753	10.1266155669118	3e-06
645058758	0.89481971407222	2e-06
645058759-cluster	1.65409165032266	4e-06
645058763	3.96683944444355	0.030915
645058765	3.92574586479811	2e-06
645058767	2.03708143891446	4e-06
645058768	1.68890200630161	3e-06
645058769	1.83562507041489	2e-06
645058770	0.84942167343209	0.123743
645058772	2.05840502205949	3e-06
645058773	1.24868719826292	3e-06
645058778	1.5378092949658	0.001481
645058779	1.60321676634378	0.001482
645058784	1.05704773861698	0.001574
645058785	3.68797132136683	0.308415
645058786	5.59351980067264	0.024167
645058788	1.37137310932711	3e-06
645058793	0.393063480623031	0.137589
645058794	9.31718662141436	0.07764
645058798	0.235973416775082	0.003157
645058800	1.52187870598502	0.010179
645058803	2.56154562778504	0.003451
645058804	0.259158257353455	2e-06
645058805	0.484073733481516	0.003156
645058807	0.526127553755372	0.001561
645058812-cluster	2.07995181434553	0.004491
645058817	4.40219254665294	0.035624
645058825	2.21405252986622	0.00292
645058827	4.40219254665294	0.016859
645058834	1.459789636065	0.034008
645058840	2.53500987287359	2e-06
645058848	7.18164223977737	0.143612
645058850	2.2372285955385	0.005979
645058868	7.18164223977737	0.133187
645058870	8.57245601599711	0.386213
645058871	1.57017248897326	2e-06
645058872	3.61195767814896	0.00365
645951802	7.56547102171432	0.006066
645951804-cluster	1.99509467486175	0.051153
645951806	2.01597875262562	0.011436
645951808	0.952511417837416	0.118546
645951810	1.60321676634378	0.2221
645951814	6.33803266554707	4e-06
645951817	1.76073588713391	0.186384
645951819	6.96075652546087	0.261012
645951824	5.42147995582047	0.004851
645951825	2.96357738342419	0.400079
645951829	3.32325084660317	0.273762
645951831	3.32325084660317	0.580409
645951833	1.24868719826292	0.170847
645951834	1.97442694099708	0.345898
645951836	1.99509467486175	0.009813
645951837	1.68890200630161	0.164718
645951838	0.520677253878931	2e-06
645951840	1.58660860339709	0.480759
645951842	1.24868719826292	0.125477
645951844	6.40437737024957	0.017127
645951848	2.48276018890398	0.012407
645951853	1.16090470538253	3e-06
645951855	7.64466419842346	1.256927
645951856	1.93373156351863	4e-06
645951857	3.57454041621997	2e-06
645951858	17.2230007370352	3e-06
645951860	1.97442694099708	0.071416
645951862	3.88507798483417	3e-06
645951865	2.38146941562667	4e-06
645951869	8.30879305322065	2e-06
645951870	1.38572824897003	0.023149
646206250	4.31145792198844	0.1275
646206254	1.99509467486175	0.109579
646206255	4.00836317987244	0.05595
646206260	3.92574586479811	0.033438
646206262	2.48276018890398	0.001762
646206264	1.76073588713391	0.00157
646206265	4.31145792198844	0.142562
646206266	2.72669613711689	0.038348
646206268	0.89481971407222	0.003604
646206269	1.23575170451464	0.003244
646206270	0.560048571024681	0.007255
646206272-cluster	2.19111655142558	3e-06
646206274	1.1853359429407	0.011199
646206275	1.99509467486175	0.007092
646206276	1.24868719826292	0.136436
646206277	0.993024479829788	0.001529
646206278	1.24868719826292	0.207075
646206279	1.24868719826292	0.003255
646311904	11.8386161670888	0.379628
646311905	6.33803266554707	0.016545
646311907	11.7159766896994	0.071908
646311908	2.69844954270619	0.115161
646311913	0.993024479829788	0.029607
646311914-cluster	1.85483986618317	0.003589
646311918	0.560048571024681	0.007992
646311919	7.10724563474744	3e-06
646311920	1.85483986618317	0.014598
646311921	0.520677253878931	0.006283
646311927	2.16841817308698	0.010276
646311928	0.40978160584359	3e-06
646311929	5.59351980067264	0.100892
646311930-cluster	4.63747135150275	0.012205
646311935	6.96075652546087	0.320002
646311936	7.80554614352897	0.003177
646311937	1.42970156896803	0.009684
646311940	0.719058592322161	3e-06
646311941-cluster	3.22103764625199	0.001489
646311943	7.10724563474744	0.228192
646311944	7.64466419842346	0.52023
646311947	3.84483139461177	0.016902
646311950	3.22103764625199	0.278972
646311951	1.77916676445109	0.001681
646311957-cluster	0.885550030813411	0.128261
646311959	10.4479634986953	0.001876
646311964	10.2326180687724	0.018678
646311966	1.34310741603199	0.013206
646311969	4.78463224821737	0.001939
646311970	8.57245601599711	0.038464
646564501	7.64466419842346	1.010067
646564502	10.7795087656675	0.094303
646564504	9.03061798521967	0.009634
646564506	1.60321676634378	0.122882
646564507	3.42870757884482	3e-06
646564508	4.17885044433254	2e-06
646564509	3.32325084660317	0.269731
646564510	2.01597875262562	0.001496
646564515	4.58943051168419	0.031237
646564516	11.2379924107899	0.088431
646564519	4.93646300224871	0.031457
646564521	7.40953732133874	0.353136
646564525	9.51326679807841	0.428905
646564526	7.56547102171432	2e-06
646564528	17.769538287452	0.342947
646564529	1.24868719826292	0.00685
646564530	1.816609325995	0.0049
646564531	1.816609325995	0.004901
646564532	1.83562507041489	0.015207
646564534	9.51326679807841	0.105665
646564535	4.63747135150275	0.012193
646564536	5.09311180219742	0.011443
646564537	2.87242665697277	0.118845
646564538	1.09059103868171	3e-06
646564542	10.4479634986953	3e-06
646564543	1.17305672225127	0.044894
646564544	3.22103764625199	0.003019
646564546	7.2568176070908	0.472857
646564547	6.01647709406828	0.137272
646564548	6.01647709406828	0.141622
646564549	1.91369950698313	0.236351
646564551	6.07945584744788	0.472775
646564552	1.58660860339709	2e-06
646564555	6.96075652546087	0.166833
646564556	7.18164223977737	0.343139
646564558	2.19111655142558	0.003157
646564560	2.33238439008839	0.100522
646564561	4.17885044433254	4e-06
646564563	1.28831179405755	2e-06
646564564	2.75523840876118	0.013964
646564565	2.99459925988675	0.024379
646564568	0.904186429711729	0.155553
646564569	4.58943051168419	0.128724
646564570	3.92574586479811	0.013853
646564571	7.2568176070908	0.117346
646564573	10.2326180687724	0.236578
646564574	0.542823161496824	0.006014
646564575	1.003419174738	0.206699
646564576	4.58943051168419	0.001671
646564578	7.64466419842346	0.559684
646564579	12.601887165884	0.17046
646564580	12.601887165884	0.166493
646564584	13.2754054002229	2e-06
646564585	8.22271998324342	0.018699
646564588	7.96981384889669	2e-06
646564589	2.2372285955385	0.004857
646564590	1.83562507041489	4e-06
646564591	3.57454041621997	0.042526
646862302-cluster	3.089626890029	2e-06
646862310	3.15464808269573	4e-06
646862311-cluster	8.57245601599711	4e-06
646862319	9.61284894127334	0.008858
646862320	4.40219254665294	0.008537
646862321	1.83562507041489	0.044935
646862322	1.35716667851966	0.001565
646862326	1.77916676445109	3e-06
646862327	1.28831179405755	3e-06
646862328	3.22103764625199	3e-06
646862329	4.35658902461379	3e-06
646862330	4.35658902461379	0.001755
646862331	4.4948366813398	0.001755
646862332	1.1853359429407	0.12466
646862337	2.50874900913764	0.007973
646862339	0.972557019012219	0.004753
646862340	0.773430631188439	3e-06
646862341	1.16090470538253	0.00158
646862345	0.734191179179472	3e-06
646862346	4.88532482577579	0.046279
646862349	0.405536565606189	0.001573
646862350-cluster	1.65409165032266	4e-06
647000200	3.35803768152573	0.042658
647000206	3.96683944444355	0.017552
647000207	1.35716667851966	2e-06
647000209	17.9555447081493	2e-06
647000211	0.757489270768331	2e-06
647000214	1.1853359429407	0.001672
647000215	1.87425579691216	0.001554
647000216	4.17885044433254	0.129025
647000218	3.32325084660317	0.429489
647000224	3.1876700323339	0.003374
647000225	5.95415075489759	2e-06
647000228	2.21405252986622	0.001723
647000230	1.26175809704274	0.003324
647000231	0.867297751110521	0.001629
647000233	10.2326180687724	0.221225
647000236	12.0877598242702	0.011554
647000237	0.719058592322161	0.005118
647000241-cluster	1.76073588713391	4e-06
647000254	2.8132223964061	0.001694
647000255	0.40978160584359	0.006612
647000258	0.661583630989974	0.001612
647000259	1.26175809704274	0.001651
647000260	1.23575170451464	0.019214
647000263	3.15464808269573	2e-06
647000264	0.993024479829788	3e-06
647000265	2.30822257939748	0.004425
647000267	10.2326180687724	0.015992
647000268	2.14595493348569	0.334582
647000269	0.932878981257185	2e-06
647000271-cluster	4.40219254665294	0.105178
647000274	9.31718662141436	0.001784
647000277	5.20029633144677	0.356702
647000278	8.75286333833175	0.01055
647000283	4.78463224821737	0.115029
647000284	1.93373156351863	0.016166
647000286	2.7840794527034	0.017639
647000287	7.64466419842346	0.497941
647000288	1.19774369898386	0.03886
647000289	3.64976661322393	0.011465
647000290	1.17305672225127	0.003174
647000291	0.696942512810322	0.09058
647000292	1.72444494616317	0.003064
647000294	3.92574586479811	0.011057
647000295	3.22103764625199	0.003122
647000296	2.38146941562667	2e-06
647000298	2.43158743544424	5e-06
647000300	5.89247007139775	2e-06
647000301	5.89247007139775	0.001693
647000303	9.71347348172818	0.012007
647000304	2.75523840876118	0.051754
647000305	2.16841817308698	2e-06
647000312	0.904186429711729	0.053811
647000320	1.77916676445109	3e-06
647000321	1.99509467486175	2e-06
647000324	2.16841817308698	3e-06
647000325	0.373121684988838	2e-06
647000328	6.14309384432084	3e-06
647000331	1.91369950698313	0.017838
647000332	0.719058592322161	0.001569
647000334	0.325880786279162	4e-06
647000335	0.405536565606189	0.003147
647000336	0.571834792253155	0.009575
647000337	0.577820594541123	0.004697
647000338	4.13556058449183	2e-06
647000339	0.504662787645235	0.063274
647000340	1.16090470538253	0.001576
647000341	1.16090470538253	0.007831
647000342	1.06811261060103	0.001566
647000343	0.361645584235831	0.001576
647000344	1.16090470538253	0.007902
647000345	4.7350669282391	3e-06
647000346	4.7350669282391	0.001554
647533111	3.39318865504023	0.1
647533113	1.44466727416572	2e-06
647533114	1.89387496802484	0.003169
647533115	5.3097365589326	0.019122
647533121	1.42970156896803	2e-06
647533124	3.92574586479811	0.002353
647533126	4.93646300224871	0.06026
647533127-cluster	1.27496581823505	3e-06
647533135	1.7977905708959	3e-06
647533154	2.43158743544424	0.00149
647533156	1.72444494616317	0.001615
647533160	1.27496581823505	0.001566
647533168	2.48276018890398	0.005289
647533174	1.13697702580064	0.001844
647533176	0.993024479829788	0.001529
647533177	0.993024479829788	0.001591
647533178	1.14887857459516	0.00474
647533179	1.16090470538253	0.001714
647533180	1.16090470538253	3e-06
647533183	5.83142835504431	0.545288
647533184	10.7795087656675	0.243285
647533186-cluster	3.46459830453738	0.001597
647533188	11.121574959906	3e-06
647533193-cluster	2.16841817308698	0.001694
647533194	0.682577666965345	3e-06
647533195	3.02594586443795	0.264965
647533196	2.07995181434553	0.007892
647533197	3.22103764625199	0.016359
647533198	3.92574586479811	0.045738
647533199	7.56547102171432	0.020249
647533200	9.03061798521967	2e-06
647533201	3.22103764625199	0.014264
647533202	4.17885044433254	0.144372
647533205	3.46459830453738	0.008376
647533206	4.17885044433254	0.080405
647533207	2.16841817308698	0.148377
647533208	3.22103764625199	2e-06
647533231	1.10200703229213	0.003158
647533232	0.84942167343209	0.002528
647533233	4.78463224821737	0.041875
647533236	7.64466419842346	0.257274
647533238	3.57454041621997	0.128875
647533241	1.91369950698313	0.022306
647533242	1.91369950698313	0.011912
647533243	8.39576711136122	0.155727
647533244	0.361645584235831	0.001576
647533245	1.02453612957054	0.009095
647533248	7.18164223977737	0.523541
647533249	8.75286333833175	0.088208
647533250	5.95415075489759	0.166284
647533251	7.56547102171432	0.115445
648028001	9.71347348172818	0.13286
648028004	3.25475454276435	0.001597
648028007	1.55390664077436	0.002993
648028010	4.35658902461379	0.004076
648028011	3.92574586479811	0.02614
648028012	4.44827343325658	0.064851
648028013	6.20739798545863	0.031624
648028016	3.92574586479811	0.19101
648028017	6.40437737024957	3e-06
