sequence	TF_perc	metadata_NSTI
641522636	3.340947767242	0.041287
641522637	3.49504301699	0.029398
641522638	3.263900142368	0.002007
641522639	3.165839528892	0.010045
641522640	0.910445418944	0.001999
641522643	2.115190098792	0.199461
641522645	4.538688117556	5e-06
641522646	4.776835321712	0.004721
641522647	2.185233394132	0.035073
641522648	3.74019455068	0.106827
641522649	3.74019455068	0.123225
641522650	4.251510606662	0.001572
641522651	3.28491313097	0.002295
641522652	3.516056005592	3e-06
641522653	4.132437004584	3e-06
641522654	1.225640247974	2e-06
641522656-cluster	2.808618722658	0.08118
641522657	0.90344108941	0.128501
641522659	1.596869713276	3e-06
641522660	1.56885239514	2e-06
641522661	3.551077653262	3e-06
641736113	3.67015125534	2e-06
641736116-cluster	3.74019455068	0.00157
641736118	4.286532254332	2e-06
641736119-cluster	4.251510606662	6e-06
641736123	4.377588538274	0.003316
641736125	3.887285470894	3e-06
641736127	4.377588538274	0.016298
641736132	4.05538937971	0.017068
641736133	3.2498914833	0.289361
641736137	3.88028114136	3e-06
641736143	2.836636040794	0.006704
641736144	3.964333095768	0.024008
641736145	2.836636040794	0.00502
641736146	2.836636040794	0.001672
641736147	3.432004051184	0.046363
641736148	4.272523595264	0.003369
641736153	3.228878494698	3e-06
641736154	6.233735864784	0.00699
641736155	4.013363402506	0.025945
641736158-cluster	3.999354743438	3e-06
641736163	4.076402368312	0.014259
641736169	3.572090641864	0.134559
641736171	4.279527924798	2e-06
641736172	4.048385050176	0.011139
641736173	3.9503244367	0.001497
641736179	1.141588293566	0.001575
641736183	3.305926119572	5e-06
641736184	2.486419564094	0.001716
641736189-cluster	2.948705313338	2e-06
641736193	3.172843858426	0.46853
641736196	1.32370086145	0.001551
641736197	4.496662140352	0.013693
641736204	3.593103630466	3e-06
641736205	1.32370086145	0.135927
641736214	3.74019455068	0.009447
641736220-cluster	3.74019455068	3e-06
641736226	3.74019455068	7e-06
641736227	4.02036773204	0.064928
641736240	2.09417711019	3e-06
641736243	3.691164243942	4e-06
641736244	3.523060335126	3e-06
641736247	3.35495642631	0.00318
641736249	4.566705435692	0.19725
641736250	3.971337425302	3e-06
641736251-cluster	3.908298459496	5e-06
641736263	4.89590892379	3e-06
641736264-cluster	3.368965085378	3e-06
641736268	1.25365756611	1.24462
641736270	4.02036773204	0.01212
641736271	3.172843858426	2e-06
641736272	3.2498914833	4e-06
641736274	3.754203209748	0.001517
642487181	1.526826417936	0.787729
642555101	1.491804770266	3e-06
642555102	3.235882824232	2e-06
642555104	1.190618600304	0.007145
642555106	1.968099178578	0.336598
642555107	3.081787574484	3e-06
642555112	5.547311570452	0.036595
642555113	5.344186013966	0.004995
642555115	1.694930326752	1.707654
642555116	0.952471396148	2e-06
642555119	2.346332973414	0.303093
642555120	1.232644577508	0.081805
642555121	1.232644577508	0.001633
642555122	2.353337302948	1.533151
642555123	1.799995269762	0.920213
642555124	3.81023784602	0.010085
642555125-cluster	3.537068994194	0.001668
642555126	2.836636040794	0.010104
642555127	1.540835077004	0.749062
642555128	5.267138389092	0.035622
642555129	2.02413381485	0.02708
642555130	2.16422040553	0.034483
642555131	0.245034113214	0.00175
642555132	1.295683543314	0.015452
642555133	2.37435029155	0.009993
642555134	4.643753060566	2e-06
642555135	3.277908801436	0.006045
642555137	1.372731168188	0.00369
642555138	1.141588293566	0.032129
642555139	2.801614393124	0.001969
642555140	1.856029906034	0.003653
642555142	3.35495642631	0.628995
642555143	1.39374415679	0.001597
642555144	1.477796111198	2e-06
642555146	1.232644577508	0.039011
642555148	0.707319862458	2e-06
642555149	1.232644577508	0.092409
642555150	3.761207539282	2e-06
642555151	5.295155707228	4e-06
642555152	5.0009738668	0.044978
642555154	4.342566890604	0.001572
642555155	4.517675128954	3e-06
642555156	4.706792026372	0.001588
642555157	4.713796355906	0.001585
642555159	4.552696776624	3e-06
642555160	3.70517290301	4e-06
642555161	2.962713972406	2e-06
642555162	3.852263823224	0.003133
642555163	4.188471640856	0.003768
642555164-cluster	3.011744279144	6e-06
642555165	1.344713850052	0.063725
642555167	4.09041102738	0.001552
642555168	0.90344108941	0.071939
642555169	2.65452347291	0.001562
642555170	3.018748608678	3e-06
642555171	3.852263823224	2e-06
642555172	1.540835077004	0.98498
642791603	2.451397916424	0.003048
642791604	3.81023784602	0.0401
642791609	1.32370086145	2e-06
642791613	1.484800440732	0.322597
642791615	3.999354743438	2e-06
642791616	4.272523595264	3e-06
642791618	0.854410782672	0.26056
642791621	1.547839406538	2e-06
642791631	5.883519388084	0.000856
642979301	5.0009738668	0.042866
642979303	5.42123363884	0.135468
642979305	0.72833285106	0.094312
642979306	1.835016917432	0.018479
642979308	0.630272237584	2e-06
642979312	2.556462859434	2e-06
642979314	1.470791781664	0.038394
642979317	4.202480299924	0.001584
642979321	3.971337425302	0.374411
642979322	3.77521619835	0.00314
642979323	2.843640370328	0.042158
642979325	0.266047101816	3e-06
642979329	3.978341754836	2e-06
642979330	0.252038442748	0.003512
642979331	0.266047101816	0.001762
642979334	1.32370086145	0.004707
642979336	3.305926119572	0.016895
642979337	4.013363402506	0.225318
642979338	3.74019455068	0.096947
642979339-cluster	4.559701106158	3e-06
642979342-cluster	4.559701106158	3e-06
642979344	4.209484629458	3e-06
642979351	1.372731168188	0.259621
642979355	5.547311570452	0.044808
642979357	1.127579634498	2e-06
642979358	1.519822088402	0.006296
642979359	3.2498914833	0.289246
642979360	3.824246505088	0.24657
642979363	2.09417711019	0.003277
642979366	4.048385050176	0.123184
643348501	1.491804770266	2e-06
643348502	3.677155584874	4e-06
643348503	3.77521619835	0.00159
643348504	6.22673153525	3e-06
643348505	4.61573574243	0.108274
643348506	4.244506277128	0.006411
643348507	1.806999599296	0.009193
643348508	2.500428223162	0.003008
643348509	3.929311448098	2e-06
643348511	3.943320107166	0.001497
643348512	3.91530278903	4e-06
643348513	3.789224857418	3e-06
643348514	3.859268152758	2e-06
643348515	2.451397916424	0.001615
643348516-cluster	2.983726961008	2e-06
643348523	6.0516232969	2e-06
643348524	1.505813429334	0.45248
643348525	1.246653236576	0.266446
643348526	3.656142596272	0.037334
643348527	1.961094849044	1.92628
643348528	2.696549450114	0.040369
643348529	4.258514936196	0.024761
643348530	1.785986610694	0.127135
643348531	1.18361427077	2e-06
643348532	1.316696531916	2e-06
643348533	1.232644577508	0.309798
643348534	1.316696531916	0.238292
643348535-cluster	1.232644577508	0.20074
643348537	4.384592867808	0.04362
643348538	2.332324314346	0.002985
643348539	2.332324314346	0.017752
643348541	3.63512960767	0.069265
643348542	1.785986610694	0.912556
643348543	1.785986610694	0.899036
643348545	4.384592867808	4e-06
643348548	4.111424015982	0.003141
643348554	2.02413381485	0.004547
643348555	2.626506154774	0.09758
643348556	2.542454200366	0.017564
643348557	2.332324314346	0.403278
643348558	0.252038442748	3e-06
643348559	0.23802978368	0.005354
643348560	5.624359195326	0.003188
643348561	4.573709765226	3e-06
643348562	3.572090641864	0.130002
643348563	2.815623052192	0.003921
643348564	3.165839528892	0.062002
643348565	2.528445541298	0.073062
643348566	1.975103508112	0.079283
643348569	4.811856969382	3e-06
643348570	3.361960755844	3e-06
643348571	3.81023784602	0.108676
643348574	3.593103630466	0.001573
643348575	3.74019455068	0.0902
643348576	3.158835199358	4e-06
643348577	4.076402368312	3e-06
643348581	1.56885239514	0.003534
643348582	1.806999599296	0.00369
643348583	1.526826417936	0.994484
643348584	2.02413381485	0.009268
643348585	2.115190098792	2e-06
643348587	4.244506277128	0.006548
643692001	2.451397916424	0.165727
643692002	3.088791904018	0.003441
643692003-cluster	0.90344108941	0.255821
643692006	3.908298459496	0.001497
643692010	1.309692202382	0.003356
643692011	3.35495642631	0.407664
643692014	0.952471396148	2e-06
643692015	2.241268030404	0.137742
643692016	4.517675128954	0.001677
643692017	4.23049761806	2e-06
643692019	2.297302666676	0.010741
643692020	2.213250712268	0.177409
643692021	1.961094849044	0.712315
643692022	4.076402368312	0.001873
643692023	3.305926119572	0.005922
643692024	1.309692202382	0.118454
643692025	1.70893898582	0.003696
643692026	2.913683665668	0.003455
643692029	1.302687872848	0.255318
643692032	4.51067079942	0.003928
643692035	4.587718424294	2e-06
643692037	3.544073323728	2e-06
643692038	3.656142596272	0.00149
643692039	3.656142596272	2e-06
643692041	3.677155584874	3e-06
643692042	3.291917460504	3e-06
643692043	3.298921790038	4e-06
643692044	1.961094849044	0.003747
643692045-cluster	1.961094849044	3e-06
643692049	1.947086189976	0.015348
643692051	2.976722631474	2e-06
643692052	3.726185891612	0.243638
643692053	3.628125278136	4e-06
643692055	0.90344108941	3e-06
643886002	2.157216075996	0.096739
643886007	5.49127693418	0.108703
643886009	1.092557986828	0.051581
643886010	3.228878494698	2e-06
643886014	3.10980489262	2e-06
643886015	3.011744279144	0.085399
643886018	5.77145011554	0.001639
643886019	2.801614393124	0.045254
643886021	5.77145011554	0.001636
643886026	3.91530278903	0.003019
643886035	4.083406697846	2e-06
643886036-cluster	3.908298459496	3e-06
643886038	3.621120948602	0.004947
643886040	2.885666347532	2e-06
643886044-cluster	3.326939108174	0.031925
643886046	2.801614393124	0.002954
643886047	2.941700983804	2e-06
643886051	4.26551926573	3e-06
643886054	4.6507573901	0.004701
643886055	3.305926119572	0.099527
643886056	2.185233394132	0.670105
643886057	2.738575427318	0.050221
643886058	2.738575427318	0.003479
643886061	2.717562438716	0.000747
643886067	3.866272482292	3e-06
643886068	3.978341754836	0.003317
643886070	3.2498914833	0.247824
643886074	1.891051553704	0.016433
643886079	1.877042894636	0.218537
643886088	4.048385050176	0.001765
643886089	4.041380720642	3e-06
643886097	3.21486983563	0.145134
643886102	3.305926119572	0.003266
643886103	4.048385050176	0.329301
643886108-cluster	2.703553779648	0.310586
643886109	2.65452347291	0.001488
643886110	4.447631833614	0.319822
643886111	1.547839406538	0.00159
643886112	5.49127693418	0.007059
643886113	0.854410782672	0.050566
643886116	3.81023784602	0.153466
643886117	4.02036773204	0.011094
643886118	1.835016917432	0.289402
643886120	5.204099423286	3e-06
643886126	4.048385050176	0.001764
643886127	4.377588538274	2e-06
643886135	2.227259371336	0.009577
643886137	2.115190098792	0.001798
643886141	0.37811637436	2e-06
643886142	1.00850603242	0.011352
643886144	1.18361427077	0.001889
643886147	2.115190098792	0.001798
643886148-cluster	0.90344108941	0.150105
643886165	3.901294129962	2e-06
643886166	3.782220527884	3e-06
643886173	3.824246505088	4e-06
643886176	4.16045432272	0.00372
643886177	3.621120948602	0.003301
643886183	2.010125155782	0.694129
643886192	3.439008380718	3e-06
643886193	1.694930326752	0.131054
643886196	1.701934656286	0.233519
643886197	1.372731168188	0.192621
643886198	1.505813429334	0.00797
643886199	4.013363402506	0.239365
643886201	3.586099300932	0.005817
643886203	4.013363402506	0.346249
643886206	3.067778915416	0.335718
643886207	2.192237723666	0.22296
643886208	1.610878372344	2e-06
643886212	3.14482654029	0.413004
643886213	0.987493043818	0.034529
643886214-cluster	3.088791904018	0.004745
643886218	0.86841944174	2e-06
644736328	2.003120826248	2e-06
644736333	2.570471518502	0.033447
644736334	6.184705558046	0.040908
644736336	1.00850603242	2e-06
644736342	0.210012465544	4e-06
644736343	0.210012465544	2e-06
644736345	2.346332973414	0.129631
644736352	1.687925997218	0.404306
644736353	2.02413381485	0.112865
644736354	4.566705435692	0.058659
644736355	4.601727083362	0.003187
644736359-cluster	3.957328766234	0.001569
644736364	3.936315777632	2e-06
644736366	3.2498914833	0.163204
644736367	3.607112289534	0.128492
644736368	1.351718179586	0.027095
644736369	2.885666347532	0.003147
644736370	2.633510484308	0.086153
644736371	2.02413381485	0.036062
644736374	0.259042772282	2e-06
644736375	2.465406575492	0.05794
644736379	2.241268030404	0.217655
644736383	4.559701106158	0.001568
644736385	1.267666225178	0.170298
644736386	2.815623052192	0.001949
644736388	2.44439358689	0.04441
644736389-cluster	2.626506154774	0.09395
644736390	2.220255041802	0.015249
644736394	1.316696531916	0.003175
644736396	4.454636163148	0.017086
644736397	4.538688117556	0.054134
644736401	4.811856969382	3e-06
644736402	0.812384805468	0.00711
644736403	0.93846273708	0.001772
644736406	3.922307118564	0.05733
644736407-cluster	3.537068994194	3e-06
644736410	2.507432552696	2e-06
644736411	1.701934656286	0.013267
644736412	1.757969292558	0.014653
644736413	5.750437126938	2e-06
645058703	3.964333095768	0.015434
645058705	3.130817881222	0.375179
645058707-cluster	3.726185891612	3e-06
645058708	1.344713850052	0.079571
645058710-cluster	1.39374415679	0.001597
645058712	3.403986733048	0.002958
645058719	2.451397916424	0.001748
645058720	1.092557986828	0.004991
645058731-cluster	1.39374415679	3e-06
645058736-cluster	5.358194673034	0.00168
645058740	1.39374415679	0.001598
645058746	3.88028114136	2e-06
645058748	1.617882701878	0.006374
645058753	2.073164121588	3e-06
645058758	2.283294007608	2e-06
645058759-cluster	3.35495642631	4e-06
645058763	2.696549450114	0.030915
645058765	4.209484629458	2e-06
645058767	3.551077653262	4e-06
645058768	3.523060335126	3e-06
645058769	3.691164243942	2e-06
645058770	2.44439358689	0.123743
645058772	3.9503244367	3e-06
645058773	4.02036773204	3e-06
645058778	3.908298459496	0.001481
645058779	3.971337425302	0.001482
645058784	1.505813429334	0.001574
645058785	3.018748608678	0.308415
645058786	4.09041102738	0.024167
645058788	1.53383074747	3e-06
645058793	3.340947767242	0.137589
645058794	1.63889569048	0.07764
645058798	3.831250834622	0.003157
645058800	1.67391733815	0.010179
645058803	6.15668823991	0.003451
645058804	3.747198880214	2e-06
645058805	3.789224857418	0.003156
645058807	3.77521619835	0.001561
645058812-cluster	3.516056005592	0.004491
645058817	3.712177232544	0.035624
645058825	3.523060335126	0.00292
645058827	4.26551926573	0.016859
645058834	2.948705313338	0.034008
645058840	3.453017039786	2e-06
645058848	4.468644822216	0.143612
645058850	3.14482654029	0.005979
645058868	4.468644822216	0.133187
645058870	1.141588293566	0.386213
645058871	4.636748731032	2e-06
645058872	1.491804770266	0.00365
645951802	2.661527802444	0.006066
645951804-cluster	2.668532131978	0.051153
645951806	0.86841944174	0.011436
645951808	2.990731290542	0.118546
645951810	2.115190098792	0.2221
645951814	3.74019455068	4e-06
645951817	4.769830992178	0.186384
645951819	1.799995269762	0.261012
645951824	2.16422040553	0.004851
645951825	1.141588293566	0.400079
645951829	3.35495642631	0.273762
645951831	3.35495642631	0.580409
645951833	2.297302666676	0.170847
645951834	4.013363402506	0.345898
645951836	1.07854932776	0.009813
645951837	3.992350413904	0.164718
645951838	3.446012710252	2e-06
645951840	1.106566645896	0.480759
645951842	2.346332973414	0.125477
645951844	2.430384927822	0.017127
645951848	1.575856724674	0.012407
645951853	3.964333095768	3e-06
645951855	1.56885239514	1.256927
645951856	4.692783367304	4e-06
645951857	1.092557986828	2e-06
645951858	0.7983761464	3e-06
645951860	1.701934656286	0.071416
645951862	1.036523350556	3e-06
645951865	2.37435029155	4e-06
645951869	1.337709520518	2e-06
645951870	2.738575427318	0.023149
646206250	3.312930449106	0.1275
646206254	2.668532131978	0.109579
646206255	0.672298214788	0.05595
646206260	3.901294129962	0.033438
646206262	1.575856724674	0.001762
646206264	1.470791781664	0.00157
646206265	3.312930449106	0.142562
646206266	1.316696531916	0.038348
646206268	2.598488836638	0.003604
646206269	2.612497495706	0.003244
646206270	2.080168451122	0.007255
646206272-cluster	1.442774463528	3e-06
646206274	1.232644577508	0.011199
646206275	2.668532131978	0.007092
646206276	3.31993477864	0.136436
646206277	2.941700983804	0.001529
646206278	3.340947767242	0.207075
646206279	1.56885239514	0.003255
646311904	3.011744279144	0.379628
646311905	0.567233271778	0.016545
646311907	4.146445663652	0.071908
646311908	3.137822210756	0.115161
646311913	4.678774708236	0.029607
646311914-cluster	6.184705558046	0.003589
646311918	4.657761719634	0.007992
646311919	2.983726961008	3e-06
646311920	4.566705435692	0.014598
646311921	3.712177232544	0.006283
646311927	1.484800440732	0.010276
646311928	2.178229064598	3e-06
646311929	4.167458652254	0.100892
646311930-cluster	2.710558109182	0.012205
646311935	1.799995269762	0.320002
646311936	1.295683543314	0.003177
646311937	5.624359195326	0.009684
646311940	3.642133937204	3e-06
646311941-cluster	4.89590892379	0.001489
646311943	1.414757145392	0.228192
646311944	1.351718179586	0.52023
646311947	4.538688117556	0.016902
646311950	1.877042894636	0.278972
646311951	1.659908679082	0.001681
646311957-cluster	3.70517290301	0.128261
646311959	1.961094849044	0.001876
646311964	1.996116496714	0.018678
646311966	3.761207539282	0.013206
646311969	2.773597074988	0.001939
646311970	1.015510361954	0.038464
646564501	1.351718179586	1.010067
646564502	1.722947644888	0.094303
646564504	1.60387404281	0.009634
646564506	2.647519143376	0.122882
646564507	4.272523595264	3e-06
646564508	4.482653481284	2e-06
646564509	3.42499972165	0.269731
646564510	3.9503244367	0.001496
646564515	5.547311570452	0.031237
646564516	1.561848065606	0.088431
646564519	3.656142596272	0.031457
646564521	2.696549450114	0.353136
646564525	1.996116496714	0.428905
646564526	3.067778915416	2e-06
646564528	2.108185769258	0.342947
646564529	4.916921912392	0.00685
646564530	5.267138389092	0.0049
646564531	5.267138389092	0.004901
646564532	3.831250834622	0.015207
646564534	1.933077530908	0.105665
646564535	2.710558109182	0.012193
646564536	2.003120826248	0.011443
646564537	0.917449748478	0.118845
646564538	5.38621199117	3e-06
646564542	1.617882701878	3e-06
646564543	3.53006466466	0.044894
646564544	4.671770378702	0.003019
646564546	1.81400392883	0.472857
646564547	1.267666225178	0.137272
646564548	1.267666225178	0.141622
646564549	1.267666225178	0.236351
646564551	2.185233394132	0.472775
646564552	1.449778793062	2e-06
646564555	2.325319984812	0.166833
646564556	1.863034235568	0.343139
646564558	4.902913253324	0.003157
646564560	1.106566645896	0.100522
646564561	1.449778793062	4e-06
646564563	2.61950182524	2e-06
646564564	3.572090641864	0.013964
646564565	4.034376391108	0.024379
646564568	3.74019455068	0.155553
646564569	2.052151132986	0.128724
646564570	2.836636040794	0.013853
646564571	3.901294129962	0.117346
646564573	1.022514691488	0.236578
646564574	3.84525949369	0.006014
646564575	3.684159914408	0.206699
646564576	4.244506277128	0.001671
646564578	3.35495642631	0.559684
646564579	2.808618722658	0.17046
646564580	2.808618722658	0.166493
646564584	1.610878372344	2e-06
646564585	2.717562438716	0.018699
646564588	0.462168328768	2e-06
646564589	3.270904471902	0.004857
646564590	3.691164243942	4e-06
646564591	1.74396063349	0.042526
646862302-cluster	2.675536461512	2e-06
646862310	0.875423771274	4e-06
646862311-cluster	0.210012465544	4e-06
646862319	0.181995147408	0.008858
646862320	3.712177232544	0.008537
646862321	3.831250834622	0.044935
646862322	4.111424015982	0.001565
646862326	4.111424015982	3e-06
646862327	4.02036773204	3e-06
646862328	1.211631588906	3e-06
646862329	0.188999476942	3e-06
646862330	0.188999476942	0.001755
646862331	0.245034113214	0.001755
646862332	4.048385050176	0.12466
646862337	1.435770133994	0.007973
646862339	4.412610185944	0.004753
646862340	4.713796355906	3e-06
646862341	3.9503244367	0.00158
646862345	3.572090641864	3e-06
646862346	3.9503244367	0.046279
646862349	3.859268152758	0.001573
646862350-cluster	3.35495642631	4e-06
647000200	5.645372183928	0.042658
647000206	2.30430699621	0.017552
647000207	3.656142596272	2e-06
647000209	1.77898228116	2e-06
647000211	4.139441334118	2e-06
647000214	1.232644577508	0.001672
647000215	1.302687872848	0.001554
647000216	3.186852517494	0.129025
647000218	3.35495642631	0.429489
647000224	0.917449748478	0.003374
647000225	2.213250712268	2e-06
647000228	5.883519388084	0.001723
647000230	2.801614393124	0.003324
647000231	2.02413381485	0.001629
647000233	1.449778793062	0.221225
647000236	2.367345962016	0.011554
647000237	4.23049761806	0.005118
647000241-cluster	5.21110375282	4e-06
647000254	1.74396063349	0.001694
647000255	2.101181439724	0.006612
647000258	3.46002136932	0.001612
647000259	2.227259371336	0.001651
647000260	2.37435029155	0.019214
647000263	2.906679336134	2e-06
647000264	2.941700983804	3e-06
647000265	2.920687995202	0.004425
647000267	1.771977951626	0.015992
647000268	1.940081860442	0.334582
647000269	2.311311325744	2e-06
647000271-cluster	2.836636040794	0.105178
647000274	2.066159792054	0.001784
647000277	2.8996750066	0.356702
647000278	2.1992420532	0.01055
647000283	1.961094849044	0.115029
647000284	1.435770133994	0.016166
647000286	2.703553779648	0.017639
647000287	1.56885239514	0.497941
647000288	2.37435029155	0.03886
647000289	2.591484507104	0.011465
647000290	3.38997807398	0.003174
647000291	3.67015125534	0.09058
647000292	1.344713850052	0.003064
647000294	0.756350169196	0.011057
647000295	1.07854932776	0.003122
647000296	2.591484507104	2e-06
647000298	2.332324314346	5e-06
647000300	3.838255164156	2e-06
647000301	3.838255164156	0.001693
647000303	1.260661895644	0.012007
647000304	3.38997807398	0.051754
647000305	3.49504301699	2e-06
647000312	3.340947767242	0.053811
647000320	3.439008380718	3e-06
647000321	3.277908801436	2e-06
647000324	3.011744279144	3e-06
647000325	2.948705313338	2e-06
647000328	4.132437004584	3e-06
647000331	2.12919875786	0.017838
647000332	3.908298459496	0.001569
647000334	3.698168573476	4e-06
647000335	3.859268152758	0.003147
647000336	4.566705435692	0.009575
647000337	4.713796355906	0.004697
647000338	4.776835321712	2e-06
647000339	3.908298459496	0.063274
647000340	3.964333095768	0.001576
647000341	3.964333095768	0.007831
647000342	4.496662140352	0.001566
647000343	3.9503244367	0.001576
647000344	3.964333095768	0.007902
647000345	2.528445541298	3e-06
647000346	2.528445541298	0.001554
647533111	1.484800440732	0.1
647533113	1.169605611702	2e-06
647533114	1.435770133994	0.003169
647533115	2.535449870832	0.019122
647533121	1.365726838654	2e-06
647533124	3.91530278903	0.002353
647533126	0.882428100808	0.06026
647533127-cluster	5.582333218122	3e-06
647533135	5.014982525868	3e-06
647533154	5.014982525868	0.00149
647533156	5.407224979772	0.001615
647533160	4.167458652254	0.001566
647533168	1.575856724674	0.005289
647533174	5.764445786006	0.001844
647533176	2.941700983804	0.001529
647533177	2.941700983804	0.001591
647533178	3.256895812834	0.00474
647533179	3.130817881222	0.001714
647533180	3.130817881222	3e-06
647533183	1.863034235568	0.545288
647533184	1.316696531916	0.243285
647533186-cluster	1.39374415679	0.001597
647533188	1.799995269762	3e-06
647533193-cluster	2.30430699621	0.001694
647533194	4.496662140352	3e-06
647533195	1.07854932776	0.264965
647533196	1.211631588906	0.007892
647533197	1.07854932776	0.016359
647533198	0.756350169196	0.045738
647533199	0.714324191992	0.020249
647533200	3.957328766234	2e-06
647533201	3.873276811826	0.014264
647533202	3.396982403514	0.144372
647533205	2.640514813842	0.008376
647533206	3.628125278136	0.080405
647533207	2.30430699621	0.148377
647533208	3.221874165164	2e-06
647533231	4.37058420874	0.003158
647533232	3.558081982796	0.002528
647533233	3.733190221146	0.041875
647533236	1.316696531916	0.257274
647533238	3.474030028388	0.128875
647533241	2.12919875786	0.022306
647533242	2.12919875786	0.011912
647533243	2.115190098792	0.155727
647533244	3.9503244367	0.001576
647533245	3.81023784602	0.009095
647533248	1.863034235568	0.523541
647533249	2.115190098792	0.088208
647533250	2.115190098792	0.166284
647533251	2.115190098792	0.115445
648028001	1.260661895644	0.13286
648028004	3.91530278903	0.001597
648028007	3.908298459496	0.002993
648028010	2.535449870832	0.004076
648028011	5.547311570452	0.02614
648028012	2.605493166172	0.064851
648028013	2.773597074988	0.031624
648028016	3.84525949369	0.19101
648028017	5.204099423286	3e-06
648028018	4.958947889596	0.0291
648028021	1.232644577508	0.267099
648028022	2.255276689472	0.135594
648028024	4.37058420874	0.006393
648028027	2.010125155782	0.07651
648028028	2.052151132986	0.004856
648028029	2.16422040553	0.269846
648028030	4.356575549672	0.062751
648028031	0.23802978368	0.007023
648028032	0.252038442748	0.001765
648028033	4.846878617052	0.006858
648028034	2.556462859434	0.007889
648028038	1.771977951626	0.011017
648028039	1.295683543314	0.206451
648028041	1.414757145392	0.022019
648028043	2.703553779648	0.341838
648028046	1.799995269762	0.014398
648028048	4.804852639848	0.01706
648028049	5.03599551447	0.004759
648028050	2.808618722658	0.278756
648028051	1.211631588906	0.007777
648028053	2.255276689472	0.015156
648028054	3.943320107166	0.056575
648028057	4.132437004584	0.003053
648028059	3.263900142368	0.444875
648028060	3.14482654029	0.031533
648231704	4.027372061574	2e-06
648231705	4.279527924798	0.01112
648231706	3.873276811826	3e-06
648231707	2.16422040553	3e-06
648231708	0.245034113214	0.001753
648231709	0.245034113214	0.001749
648231710	0.27305143135	0.000881
648231713	4.013363402506	3e-06
648276610	2.220255041802	0.142929
648276613	2.290298337142	0.001564
648276616	2.79461006359	2e-06
648276617	3.789224857418	0.218215
648276620	3.396982403514	2e-06
648276621	3.396982403514	0.04478
648276623	2.948705313338	0.013813
648276624-cluster	3.432004051184	3e-06
648276626	3.432004051184	0.003898
648276627-cluster	0.819389135002	2e-06
648276628	0.104947522534	0.079884
648276630	3.35495642631	0.251448
648276631	3.63512960767	0.089991
648276633	2.157216075996	0.077025
648276634	2.192237723666	0.21824
648276636	2.367345962016	0.060564
648276637	4.769830992178	3e-06
648276643	4.44062750408	0.001566
648276644	4.531683788022	0.003159
648276645-cluster	3.558081982796	2e-06
648276649	3.978341754836	4e-06
648276650	3.922307118564	0.001654
648276652	4.328558231536	0.003171
648276653	3.859268152758	4e-06
648276662	4.51067079942	2e-06
648276666	3.719181562078	3e-06
648276667	3.9503244367	2e-06
648276668	3.74019455068	3e-06
648276669	4.006359072972	4e-06
648276671	3.789224857418	2e-06
648276673	2.40937193922	0.023442
648276675	2.647519143376	0.021622
648276676	2.528445541298	0.607652
648276677	2.178229064598	3e-06
648276682	3.130817881222	3e-06
648276683	3.340947767242	0.208584
648276684	3.298921790038	0.003062
648276685	3.908298459496	3e-06
648276686	3.130817881222	2e-06
648276688	1.863034235568	0.262705
648276689	2.8996750066	0.366916
648276691	2.703553779648	0.310586
648276705	1.53383074747	0.009642
648276706	1.120575304964	2e-06
648276707	4.293536583866	0.114475
648276708	5.050004173538	0.027307
648276709	3.396982403514	0.163691
648276710	2.591484507104	0.270344
648276711	2.591484507104	0.009699
648276712	3.38997807398	0.0771
648276714	1.07854932776	0.00308
648276715	1.029519021022	0.004669
648276716	1.07854932776	0.223739
648276717	4.342566890604	2e-06
648276718	3.978341754836	3e-06
648276723	2.185233394132	0.826317
648276724	3.572090641864	0.001556
648276725	3.572090641864	2e-06
648276732-cluster	4.68577903777	2e-06
648276734	3.558081982796	0.009641
648276735	3.84525949369	4e-06
648276738	3.60010796	0.002988
648276747	4.076402368312	0.001504
648276748	3.796229186952	0.007534
648276750	4.89590892379	0.005053
648276754	1.891051553704	0.004465
648276755	4.356575549672	4e-06
648276756	4.09041102738	0.004737
648276757	4.356575549672	5e-06
648276758	4.174462981788	0.003212
648276759	1.996116496714	0.25285
648861001	1.372731168188	0.00817
648861002	1.56885239514	0.003271
648861003	1.4988090998	0.004679
648861004	1.470791781664	0.009372
648861005	1.505813429334	0.35487
648861006	3.46002136932	0.20198
648861007	3.978341754836	0.212399
648861009	3.978341754836	0.003304
648861010	1.519822088402	0.103638
648861011	2.423380598288	0.003448
648861012	0.86841944174	0.008288
648861013	3.894289800428	2e-06
648861014	3.999354743438	0.050912
648861015	1.67391733815	0.051405
649633001	5.953562683424	0.005195
649633002	2.612497495706	0.066143
649633004-cluster	3.803233516486	2e-06
649633005	2.192237723666	0.446249
649633006	2.920687995202	0.11518
649633007	3.088791904018	0.063379
649633008	4.342566890604	0.003054
649633009	3.894289800428	0.001488
649633010	3.186852517494	0.075649
649633014	1.785986610694	0.013706
649633015	2.58448017757	0.001667
649633021	5.547311570452	0.012042
649633022	2.773597074988	0.071715
649633023	3.088791904018	0.102303
649633024	2.773597074988	0.052822
649633025	2.773597074988	0.042397
649633029	1.169605611702	0.001859
649633030	1.715943315354	0.181818
649633037	2.02413381485	0.098211
649633038	1.652904349548	0.238331
649633039	1.21863591844	0.108675
649633041	4.741813674042	0.052629
